order_item_id,order_id,product_id,quantity,unit_price,subtotal
1882,626,2,5,373.36,1866.8
1883,626,28,2,44.08,88.16
1884,626,37,2,327.54,655.08
1885,626,69,1,344.04,344.04
1886,626,13,2,406.62,813.24
1887,627,61,3,63.73,191.19
1888,627,76,2,383.36,766.72
1889,627,57,1,205.71,205.71
1890,627,24,3,48.61,145.83
1891,627,49,4,439.42,1757.68
1892,628,66,2,133.19,266.38
1893,628,53,1,139.79,139.79
1894,629,16,4,146.16,584.64
1895,629,15,5,352.09,1760.45
1896,629,18,4,60.08,240.32
1897,630,37,5,327.54,1637.7
1898,630,6,1,299.34,299.34
1899,630,42,4,347.2,1388.8
1900,631,50,3,114.19,342.57
1901,632,77,3,457.19,1371.57
1902,632,57,2,205.71,411.42
1903,632,71,4,324.07,1296.28
1904,632,38,4,321.14,1284.56
1905,633,9,4,23.0,92.0
1906,633,48,2,457.44,914.88
1907,634,63,1,216.86,216.86
1908,635,57,5,205.71,1028.55
1909,635,11,1,277.02,277.02
1910,635,19,4,57.39,229.56
1911,635,52,5,325.0,1625.0
1912,636,22,1,235.12,235.12
1913,637,26,3,443.87,1331.61
1914,637,26,5,443.87,2219.35
1915,637,52,1,325.0,325.0
1916,638,55,4,138.74,554.96
1917,638,36,5,353.89,1769.45
1918,639,35,4,112.66,450.64
1919,639,46,4,404.47,1617.88
1920,639,78,4,316.4,1265.6
1921,639,63,5,216.86,1084.3
1922,639,36,2,353.89,707.78
1923,640,14,1,381.82,381.82
1924,640,33,4,321.49,1285.96
1925,640,64,2,198.54,397.08
1926,640,18,1,60.08,60.08
1927,641,7,1,24.6,24.6
1928,642,4,2,60.22,120.44
1929,642,49,5,439.42,2197.1
1930,642,42,2,347.2,694.4
1931,642,39,5,367.27,1836.35
1932,643,13,1,406.62,406.62
1933,643,67,4,431.78,1727.12
1934,643,60,2,380.33,760.66
1935,643,38,4,321.14,1284.56
1936,643,63,5,216.86,1084.3
1937,644,70,3,377.93,1133.79
1938,644,70,5,377.93,1889.65
1939,644,3,1,119.37,119.37
1940,645,16,4,146.16,584.64
1941,645,58,3,498.69,1496.07
1942,645,49,4,439.42,1757.68
1943,645,59,1,259.67,259.67
1944,646,23,5,486.83,2434.15
1945,647,22,4,235.12,940.48
1946,647,56,2,219.93,439.86
1947,647,40,4,236.51,946.04
1948,648,15,5,352.09,1760.45
1949,648,63,5,216.86,1084.3
1950,648,70,5,377.93,1889.65
1951,648,61,4,63.73,254.92
1952,649,21,5,405.49,2027.45
1953,649,8,4,124.0,496.0
1954,649,34,4,89.7,358.8
1955,649,76,4,383.36,1533.44
1956,649,79,3,323.09,969.27
1957,650,42,1,347.2,347.2
1958,650,4,5,60.22,301.1
1959,650,6,2,299.34,598.68
1960,651,45,5,122.23,611.15
1961,651,4,3,60.22,180.66
1962,651,49,1,439.42,439.42
1963,652,45,3,122.23,366.69
1964,652,53,3,139.79,419.37
1965,652,8,2,124.0,248.0
1966,652,32,2,196.26,392.52
1967,653,76,1,383.36,383.36
1968,653,9,3,23.0,69.0
1969,653,15,3,352.09,1056.27
1970,654,3,5,119.37,596.85
1971,654,42,1,347.2,347.2
1972,655,55,5,138.74,693.7
1973,655,66,4,133.19,532.76
1974,655,35,1,112.66,112.66
1975,655,61,5,63.73,318.65
1976,656,41,4,494.87,1979.48
1977,657,50,3,114.19,342.57
1978,657,74,1,363.83,363.83
1979,657,63,1,216.86,216.86
1980,657,27,3,292.9,878.7
1981,657,64,5,198.54,992.7
1982,658,22,5,235.12,1175.6
1983,658,39,3,367.27,1101.81
1984,658,56,2,219.93,439.86
1985,659,10,5,360.85,1804.25
1986,659,28,3,44.08,132.24
1987,659,34,1,89.7,89.7
1988,659,39,5,367.27,1836.35
1989,660,29,5,121.67,608.35
1990,660,12,5,230.11,1150.55
1991,660,13,5,406.62,2033.1
1992,660,44,3,386.47,1159.41
1993,661,73,5,232.32,1161.6
1994,662,55,2,138.74,277.48
1995,662,45,1,122.23,122.23
1996,662,39,5,367.27,1836.35
1997,662,39,4,367.27,1469.08
1998,663,41,2,494.87,989.74
1999,663,54,4,375.04,1500.16
2000,663,33,5,321.49,1607.45
2001,663,66,4,133.19,532.76
2002,663,71,2,324.07,648.14
2003,664,67,2,431.78,863.56
2004,665,64,2,198.54,397.08
2005,665,60,3,380.33,1140.99
2006,665,69,5,344.04,1720.2
2007,665,56,5,219.93,1099.65
2008,665,8,5,124.0,620.0
2009,666,47,4,141.19,564.76
2010,666,19,2,57.39,114.78
2011,667,39,4,367.27,1469.08
2012,667,53,3,139.79,419.37
2013,668,27,4,292.9,1171.6
2014,669,37,2,327.54,655.08
2015,669,33,5,321.49,1607.45
2016,669,31,4,124.07,496.28
2017,670,15,2,352.09,704.18
2018,670,25,1,416.41,416.41
2019,671,40,4,236.51,946.04
2020,671,63,5,216.86,1084.3
2021,672,55,1,138.74,138.74
2022,672,26,2,443.87,887.74
2023,672,35,2,112.66,225.32
2024,672,4,3,60.22,180.66
2025,673,71,2,324.07,648.14
2026,673,6,4,299.34,1197.36
2027,673,3,1,119.37,119.37
2028,674,41,5,494.87,2474.35
2029,675,9,4,23.0,92.0
2030,675,47,1,141.19,141.19
2031,675,51,2,203.86,407.72
2032,676,15,5,352.09,1760.45
2033,676,65,1,498.1,498.1
2034,677,75,5,139.06,695.3
2035,677,33,4,321.49,1285.96
2036,677,12,2,230.11,460.22
2037,677,77,1,457.19,457.19
2038,677,41,3,494.87,1484.61
2039,678,50,2,114.19,228.38
2040,678,55,2,138.74,277.48
2041,678,19,1,57.39,57.39
2042,678,23,2,486.83,973.66
2043,678,36,4,353.89,1415.56
2044,679,33,5,321.49,1607.45
2045,679,8,4,124.0,496.0
2046,679,69,3,344.04,1032.12
2047,679,15,3,352.09,1056.27
2048,680,55,4,138.74,554.96
2049,680,32,3,196.26,588.78
2050,680,19,3,57.39,172.17
2051,680,61,3,63.73,191.19
2052,680,40,1,236.51,236.51
2053,681,5,1,447.17,447.17
2054,681,31,3,124.07,372.21
2055,681,71,4,324.07,1296.28
2056,681,40,3,236.51,709.53
2057,681,16,5,146.16,730.8
2058,682,57,4,205.71,822.84
2059,682,2,4,373.36,1493.44
2060,683,39,1,367.27,367.27
2061,683,31,3,124.07,372.21
2062,683,27,2,292.9,585.8
2063,684,41,4,494.87,1979.48
2064,684,5,3,447.17,1341.51
2065,684,11,4,277.02,1108.08
2066,684,61,4,63.73,254.92
2067,685,55,1,138.74,138.74
2068,685,21,3,405.49,1216.47
2069,685,65,1,498.1,498.1
2070,686,54,5,375.04,1875.2
2071,686,71,3,324.07,972.21
2072,686,59,1,259.67,259.67
2073,687,24,4,48.61,194.44
2074,688,1,4,323.32,1293.28
2075,688,26,3,443.87,1331.61
2076,689,74,1,363.83,363.83
2077,689,15,2,352.09,704.18
2078,689,32,5,196.26,981.3
2079,690,77,4,457.19,1828.76
2080,690,41,4,494.87,1979.48
2081,691,18,3,60.08,180.24
2082,691,23,5,486.83,2434.15
2083,691,42,3,347.2,1041.6
2084,691,26,1,443.87,443.87
2085,692,48,2,457.44,914.88
2086,692,51,4,203.86,815.44
2087,692,74,2,363.83,727.66
2088,692,3,1,119.37,119.37
2089,693,79,2,323.09,646.18
2090,693,12,4,230.11,920.44
2091,693,26,3,443.87,1331.61
2092,693,22,1,235.12,235.12
2093,693,52,5,325.0,1625.0
2094,694,77,3,457.19,1371.57
2095,694,20,1,178.54,178.54
2096,694,48,2,457.44,914.88
2097,694,73,1,232.32,232.32
2098,695,68,4,343.34,1373.36
2099,696,64,1,198.54,198.54
2100,696,29,2,121.67,243.34
2101,696,25,3,416.41,1249.23
2102,696,37,4,327.54,1310.16
2103,697,17,4,479.03,1916.12
2104,697,27,5,292.9,1464.5
2105,697,28,3,44.08,132.24
2106,697,25,4,416.41,1665.64
2107,698,53,2,139.79,279.58
2108,698,4,3,60.22,180.66
2109,699,31,5,124.07,620.35
2110,699,58,2,498.69,997.38
2111,699,48,5,457.44,2287.2
2112,700,11,1,277.02,277.02
2113,700,61,2,63.73,127.46
2114,700,42,4,347.2,1388.8
2115,700,28,4,44.08,176.32
2116,701,77,3,457.19,1371.57
2117,701,10,1,360.85,360.85
2118,701,72,1,153.82,153.82
2119,701,7,3,24.6,73.8
2120,702,61,3,63.73,191.19
2121,702,78,5,316.4,1582.0
2122,703,1,3,323.32,969.96
2123,704,80,4,107.47,429.88
2124,704,39,4,367.27,1469.08
2125,704,48,2,457.44,914.88
2126,704,72,1,153.82,153.82
2127,704,75,2,139.06,278.12
2128,705,22,5,235.12,1175.6
2129,705,64,3,198.54,595.62
2130,705,60,2,380.33,760.66
2131,706,41,5,494.87,2474.35
2132,707,19,3,57.39,172.17
2133,707,15,3,352.09,1056.27
2134,707,6,2,299.34,598.68
2135,707,64,3,198.54,595.62
2136,708,56,3,219.93,659.79
2137,708,34,5,89.7,448.5
2138,708,34,5,89.7,448.5
2139,709,56,2,219.93,439.86
2140,709,41,4,494.87,1979.48
2141,709,20,5,178.54,892.7
2142,710,7,2,24.6,49.2
2143,710,20,1,178.54,178.54
2144,710,30,2,492.76,985.52
2145,710,5,4,447.17,1788.68
2146,711,21,4,405.49,1621.96
2147,711,56,1,219.93,219.93
2148,711,64,1,198.54,198.54
2149,712,46,5,404.47,2022.35
2150,712,63,4,216.86,867.44
2151,712,64,1,198.54,198.54
2152,712,19,1,57.39,57.39
2153,713,12,2,230.11,460.22
2154,713,37,2,327.54,655.08
2155,713,22,5,235.12,1175.6
2156,714,73,5,232.32,1161.6
2157,714,28,5,44.08,220.4
2158,714,1,5,323.32,1616.6
2159,715,24,4,48.61,194.44
2160,715,10,2,360.85,721.7
2161,715,64,1,198.54,198.54
2162,715,43,1,345.46,345.46
2163,715,37,1,327.54,327.54
2164,716,48,5,457.44,2287.2
2165,716,14,3,381.82,1145.46
2166,716,20,1,178.54,178.54
2167,716,11,4,277.02,1108.08
2168,717,59,3,259.67,779.01
2169,717,77,1,457.19,457.19
2170,717,43,1,345.46,345.46
2171,717,80,4,107.47,429.88
2172,718,73,2,232.32,464.64
2173,718,28,1,44.08,44.08
2174,718,37,3,327.54,982.62
2175,719,10,5,360.85,1804.25
2176,720,49,1,439.42,439.42
2177,720,52,3,325.0,975.0
2178,720,23,2,486.83,973.66
2179,720,52,1,325.0,325.0
2180,720,3,2,119.37,238.74
2181,721,50,4,114.19,456.76
2182,721,37,2,327.54,655.08
2183,722,39,4,367.27,1469.08
2184,723,40,5,236.51,1182.55
2185,723,17,3,479.03,1437.09
2186,723,13,3,406.62,1219.86
2187,723,66,2,133.19,266.38
2188,724,58,4,498.69,1994.76
2189,724,61,3,63.73,191.19
2190,724,73,5,232.32,1161.6
2191,724,55,1,138.74,138.74
2192,725,48,5,457.44,2287.2
2193,725,24,4,48.61,194.44
2194,725,55,1,138.74,138.74
2195,725,6,5,299.34,1496.7
2196,726,60,2,380.33,760.66
2197,726,20,4,178.54,714.16
2198,726,68,5,343.34,1716.7
2199,727,38,4,321.14,1284.56
2200,728,11,4,277.02,1108.08
2201,728,39,2,367.27,734.54
2202,728,17,3,479.03,1437.09
2203,728,32,5,196.26,981.3
2204,729,38,5,321.14,1605.7
2205,729,7,5,24.6,123.0
2206,729,10,1,360.85,360.85
2207,729,66,1,133.19,133.19
2208,730,55,4,138.74,554.96
2209,730,13,4,406.62,1626.48
2210,730,73,3,232.32,696.96
2211,730,46,3,404.47,1213.41
2212,730,75,1,139.06,139.06
2213,731,3,1,119.37,119.37
2214,731,60,2,380.33,760.66
2215,731,24,4,48.61,194.44
2216,731,6,1,299.34,299.34
2217,731,54,3,375.04,1125.12
2218,732,76,4,383.36,1533.44
2219,732,58,5,498.69,2493.45
2220,732,34,3,89.7,269.1
2221,733,28,2,44.08,88.16
2222,733,11,5,277.02,1385.1
2223,734,14,4,381.82,1527.28
2224,734,69,1,344.04,344.04
2225,734,1,4,323.32,1293.28
2226,735,2,2,373.36,746.72
2227,736,59,4,259.67,1038.68
2228,736,78,4,316.4,1265.6
2229,736,39,5,367.27,1836.35
2230,736,79,3,323.09,969.27
2231,737,39,1,367.27,367.27
2232,737,17,2,479.03,958.06
2233,737,2,2,373.36,746.72
2234,737,15,1,352.09,352.09
2235,738,4,2,60.22,120.44
2236,738,62,2,88.39,176.78
2237,739,56,5,219.93,1099.65
2238,739,25,1,416.41,416.41
2239,740,60,2,380.33,760.66
2240,740,61,4,63.73,254.92
2241,740,3,1,119.37,119.37
2242,741,20,4,178.54,714.16
2243,741,63,4,216.86,867.44
2244,742,58,5,498.69,2493.45
2245,743,26,3,443.87,1331.61
2246,743,73,4,232.32,929.28
2247,744,43,1,345.46,345.46
2248,745,56,4,219.93,879.72
2249,746,75,5,139.06,695.3
2250,746,71,3,324.07,972.21
2251,746,5,4,447.17,1788.68
2252,746,52,4,325.0,1300.0
2253,747,76,5,383.36,1916.8
2254,747,63,2,216.86,433.72
2255,747,8,5,124.0,620.0
2256,747,3,4,119.37,477.48
2257,747,74,3,363.83,1091.49
2258,748,9,3,23.0,69.0
2259,748,54,4,375.04,1500.16
2260,748,15,4,352.09,1408.36
2261,748,80,3,107.47,322.41
2262,748,58,4,498.69,1994.76
2263,749,21,3,405.49,1216.47
2264,750,61,3,63.73,191.19
2265,750,57,2,205.71,411.42
2266,751,29,5,121.67,608.35
2267,751,44,5,386.47,1932.35
2268,751,60,2,380.33,760.66
2269,751,38,4,321.14,1284.56
2270,751,54,3,375.04,1125.12
2271,752,21,5,405.49,2027.45
2272,752,27,3,292.9,878.7
2273,752,12,4,230.11,920.44
2274,752,17,2,479.03,958.06
2275,753,21,5,405.49,2027.45
2276,753,63,1,216.86,216.86
2277,754,64,3,198.54,595.62
2278,754,31,2,124.07,248.14
2279,754,72,1,153.82,153.82
2280,754,3,3,119.37,358.11
2281,755,46,2,404.47,808.94
2282,755,23,5,486.83,2434.15
2283,755,5,1,447.17,447.17
2284,756,56,1,219.93,219.93
2285,756,80,2,107.47,214.94
2286,756,16,5,146.16,730.8
2287,757,63,3,216.86,650.58
2288,757,44,3,386.47,1159.41
2289,758,72,3,153.82,461.46
2290,759,66,5,133.19,665.95
2291,759,14,1,381.82,381.82
2292,760,59,1,259.67,259.67
2293,760,14,5,381.82,1909.1
2294,760,79,1,323.09,323.09
2295,760,72,1,153.82,153.82
2296,761,14,2,381.82,763.64
2297,761,16,2,146.16,292.32
2298,761,47,2,141.19,282.38
2299,761,38,4,321.14,1284.56
2300,761,65,4,498.1,1992.4
2301,762,20,3,178.54,535.62
2302,763,18,1,60.08,60.08
2303,763,26,4,443.87,1775.48
2304,763,54,1,375.04,375.04
2305,764,61,3,63.73,191.19
2306,764,37,5,327.54,1637.7
2307,765,11,3,277.02,831.06
2308,765,48,4,457.44,1829.76
2309,766,32,2,196.26,392.52
2310,766,68,4,343.34,1373.36
2311,766,30,2,492.76,985.52
2312,767,53,4,139.79,559.16
2313,767,59,5,259.67,1298.35
2314,767,47,1,141.19,141.19
2315,767,57,2,205.71,411.42
2316,768,67,1,431.78,431.78
2317,769,44,3,386.47,1159.41
2318,770,22,4,235.12,940.48
2319,770,8,4,124.0,496.0
2320,770,5,2,447.17,894.34
2321,770,74,1,363.83,363.83
2322,771,38,4,321.14,1284.56
2323,771,52,5,325.0,1625.0
2324,771,39,3,367.27,1101.81
2325,771,45,1,122.23,122.23
2326,771,36,5,353.89,1769.45
2327,772,19,4,57.39,229.56
2328,772,58,2,498.69,997.38
2329,772,70,5,377.93,1889.65
2330,772,80,4,107.47,429.88
2331,772,45,4,122.23,488.92
2332,773,39,1,367.27,367.27
2333,773,5,5,447.17,2235.85
2334,774,50,2,114.19,228.38
2335,774,67,5,431.78,2158.9
2336,774,37,2,327.54,655.08
2337,775,66,5,133.19,665.95
2338,776,67,3,431.78,1295.34
2339,776,21,1,405.49,405.49
2340,776,4,5,60.22,301.1
2341,777,34,2,89.7,179.4
2342,777,39,4,367.27,1469.08
2343,777,65,1,498.1,498.1
2344,777,8,3,124.0,372.0
2345,777,34,5,89.7,448.5
2346,778,16,1,146.16,146.16
2347,778,16,4,146.16,584.64
2348,778,39,5,367.27,1836.35
2349,779,59,3,259.67,779.01
2350,780,75,5,139.06,695.3
2351,780,69,5,344.04,1720.2
2352,781,45,3,122.23,366.69
2353,781,37,5,327.54,1637.7
2354,782,49,5,439.42,2197.1
2355,782,32,1,196.26,196.26
2356,783,67,5,431.78,2158.9
2357,783,25,3,416.41,1249.23
2358,783,59,1,259.67,259.67
2359,784,55,4,138.74,554.96
2360,784,11,1,277.02,277.02
2361,785,55,2,138.74,277.48
2362,786,28,4,44.08,176.32
2363,786,10,3,360.85,1082.55
2364,786,68,4,343.34,1373.36
2365,786,76,5,383.36,1916.8
2366,787,51,3,203.86,611.58
2367,787,75,4,139.06,556.24
2368,787,55,4,138.74,554.96
2369,787,63,4,216.86,867.44
2370,787,21,2,405.49,810.98
2371,788,17,4,479.03,1916.12
2372,788,59,2,259.67,519.34
2373,788,66,5,133.19,665.95
2374,788,16,2,146.16,292.32
2375,788,59,4,259.67,1038.68
2376,789,21,5,405.49,2027.45
2377,790,16,5,146.16,730.8
2378,790,53,1,139.79,139.79
2379,790,16,3,146.16,438.48
2380,791,38,1,321.14,321.14
2381,791,67,2,431.78,863.56
2382,791,16,3,146.16,438.48
2383,791,40,3,236.51,709.53
2384,791,39,3,367.27,1101.81
2385,792,4,2,60.22,120.44
2386,792,19,5,57.39,286.95
2387,792,54,1,375.04,375.04
2388,792,40,3,236.51,709.53
2389,793,24,4,48.61,194.44
2390,793,1,1,323.32,323.32
2391,794,45,1,122.23,122.23
2392,794,6,4,299.34,1197.36
2393,794,62,5,88.39,441.95
2394,794,40,5,236.51,1182.55
2395,794,58,3,498.69,1496.07
2396,795,61,5,63.73,318.65
2397,795,17,2,479.03,958.06
2398,795,65,4,498.1,1992.4
2399,795,58,4,498.69,1994.76
2400,796,42,1,347.2,347.2
2401,796,80,5,107.47,537.35
2402,797,50,2,114.19,228.38
2403,797,51,3,203.86,611.58
2404,797,70,1,377.93,377.93
2405,797,57,3,205.71,617.13
2406,798,22,1,235.12,235.12
2407,799,40,5,236.51,1182.55
2408,799,16,5,146.16,730.8
2409,799,11,2,277.02,554.04
2410,799,80,5,107.47,537.35
2411,799,74,1,363.83,363.83
2412,800,67,2,431.78,863.56
2413,800,61,5,63.73,318.65
2414,800,3,1,119.37,119.37
2415,800,69,2,344.04,688.08
2416,800,3,3,119.37,358.11
2417,801,32,5,196.26,981.3
2418,801,57,1,205.71,205.71
2419,802,78,3,316.4,949.2
2420,802,52,5,325.0,1625.0
2421,802,6,4,299.34,1197.36
2422,802,3,3,119.37,358.11
2423,802,56,2,219.93,439.86
2424,803,4,5,60.22,301.1
2425,803,41,4,494.87,1979.48
2426,803,33,1,321.49,321.49
2427,803,15,1,352.09,352.09
2428,804,22,3,235.12,705.36
2429,804,19,2,57.39,114.78
2430,804,33,1,321.49,321.49
2431,804,20,3,178.54,535.62
2432,804,53,2,139.79,279.58
2433,805,79,3,323.09,969.27
2434,806,4,1,60.22,60.22
2435,806,39,4,367.27,1469.08
2436,807,41,2,494.87,989.74
2437,808,42,3,347.2,1041.6
2438,808,49,1,439.42,439.42
2439,808,7,2,24.6,49.2
2440,808,31,5,124.07,620.35
2441,809,31,4,124.07,496.28
2442,809,66,5,133.19,665.95
2443,809,50,1,114.19,114.19
2444,809,35,1,112.66,112.66
2445,809,41,4,494.87,1979.48
2446,810,53,1,139.79,139.79
2447,810,62,1,88.39,88.39
2448,810,53,2,139.79,279.58
2449,810,3,3,119.37,358.11
2450,810,71,5,324.07,1620.35
2451,811,32,5,196.26,981.3
2452,812,39,5,367.27,1836.35
2453,812,53,4,139.79,559.16
2454,813,65,2,498.1,996.2
2455,814,48,5,457.44,2287.2
2456,814,22,2,235.12,470.24
2457,815,55,5,138.74,693.7
2458,815,58,1,498.69,498.69
2459,815,1,4,323.32,1293.28
2460,815,80,3,107.47,322.41
2461,815,22,1,235.12,235.12
2462,816,62,3,88.39,265.17
2463,817,33,4,321.49,1285.96
2464,817,45,2,122.23,244.46
2465,817,75,5,139.06,695.3
2466,817,37,1,327.54,327.54
2467,817,21,5,405.49,2027.45
2468,818,9,3,23.0,69.0
2469,818,12,4,230.11,920.44
2470,818,16,2,146.16,292.32
2471,818,72,3,153.82,461.46
2472,818,56,2,219.93,439.86
2473,819,65,3,498.1,1494.3
2474,819,44,3,386.47,1159.41
2475,819,58,3,498.69,1496.07
2476,819,32,3,196.26,588.78
2477,819,44,2,386.47,772.94
2478,820,77,3,457.19,1371.57
2479,820,3,2,119.37,238.74
2480,820,1,5,323.32,1616.6
2481,820,61,1,63.73,63.73
2482,821,23,4,486.83,1947.32
2483,822,63,4,216.86,867.44
2484,822,69,1,344.04,344.04
2485,822,10,5,360.85,1804.25
2486,822,4,4,60.22,240.88
2487,822,16,3,146.16,438.48
2488,823,77,3,457.19,1371.57
2489,823,50,2,114.19,228.38
2490,823,2,1,373.36,373.36
2491,823,60,3,380.33,1140.99
2492,824,57,1,205.71,205.71
2493,824,29,1,121.67,121.67
2494,825,46,2,404.47,808.94
2495,825,12,5,230.11,1150.55
2496,825,39,2,367.27,734.54
2497,826,64,3,198.54,595.62
2498,826,5,3,447.17,1341.51
2499,827,78,2,316.4,632.8
2500,827,1,2,323.32,646.64
2501,827,51,1,203.86,203.86
2502,827,36,5,353.89,1769.45
2503,828,64,2,198.54,397.08
2504,828,71,2,324.07,648.14
2505,828,73,5,232.32,1161.6
2506,828,73,2,232.32,464.64
2507,828,9,5,23.0,115.0
2508,829,9,2,23.0,46.0
2509,829,34,5,89.7,448.5
2510,830,67,3,431.78,1295.34
2511,830,25,1,416.41,416.41
2512,831,79,3,323.09,969.27
2513,831,72,4,153.82,615.28
2514,831,1,4,323.32,1293.28
2515,831,7,3,24.6,73.8
2516,831,56,4,219.93,879.72
2517,832,16,5,146.16,730.8
2518,832,60,4,380.33,1521.32
2519,832,47,5,141.19,705.95
2520,833,29,1,121.67,121.67
2521,834,54,5,375.04,1875.2
2522,834,58,3,498.69,1496.07
2523,834,1,4,323.32,1293.28
2524,835,43,1,345.46,345.46
2525,835,74,1,363.83,363.83
2526,836,55,1,138.74,138.74
2527,836,32,2,196.26,392.52
2528,837,43,3,345.46,1036.38
2529,837,9,1,23.0,23.0
2530,838,62,4,88.39,353.56
2531,839,76,3,383.36,1150.08
2532,840,32,1,196.26,196.26
2533,840,61,2,63.73,127.46
2534,840,44,1,386.47,386.47
2535,841,67,2,431.78,863.56
2536,841,10,5,360.85,1804.25
2537,841,80,4,107.47,429.88
2538,842,58,5,498.69,2493.45
2539,843,11,1,277.02,277.02
2540,844,49,3,439.42,1318.26
2541,845,17,1,479.03,479.03
2542,846,8,3,124.0,372.0
2543,846,79,4,323.09,1292.36
2544,846,9,1,23.0,23.0
2545,846,8,5,124.0,620.0
2546,847,38,4,321.14,1284.56
2547,848,13,5,406.62,2033.1
2548,848,53,2,139.79,279.58
2549,848,77,5,457.19,2285.95
2550,848,2,4,373.36,1493.44
2551,849,60,4,380.33,1521.32
2552,849,80,5,107.47,537.35
2553,849,13,3,406.62,1219.86
2554,849,4,4,60.22,240.88
2555,850,43,5,345.46,1727.3
2556,850,25,1,416.41,416.41
2557,850,14,1,381.82,381.82
2558,850,77,1,457.19,457.19
2559,850,76,2,383.36,766.72
2560,851,17,5,479.03,2395.15
2561,851,33,3,321.49,964.47
2562,851,54,4,375.04,1500.16
2563,851,80,4,107.47,429.88
2564,851,24,2,48.61,97.22
2565,852,6,1,299.34,299.34
2566,852,17,3,479.03,1437.09
2567,853,56,5,219.93,1099.65
2568,853,46,3,404.47,1213.41
2569,853,75,5,139.06,695.3
2570,853,19,2,57.39,114.78
2571,853,61,3,63.73,191.19
2572,854,44,3,386.47,1159.41
2573,854,48,1,457.44,457.44
2574,854,67,5,431.78,2158.9
2575,854,19,1,57.39,57.39
2576,854,31,5,124.07,620.35
2577,855,7,4,24.6,98.4
2578,855,45,2,122.23,244.46
2579,855,26,2,443.87,887.74
2580,855,9,3,23.0,69.0
2581,855,25,4,416.41,1665.64
2582,856,77,3,457.19,1371.57
2583,856,75,5,139.06,695.3
2584,856,43,5,345.46,1727.3
2585,856,39,4,367.27,1469.08
2586,857,21,1,405.49,405.49
2587,857,59,1,259.67,259.67
2588,857,64,2,198.54,397.08
2589,858,29,2,121.67,243.34
2590,859,80,2,107.47,214.94
2591,859,31,4,124.07,496.28
2592,859,43,4,345.46,1381.84
2593,859,27,4,292.9,1171.6
2594,860,1,3,323.32,969.96
2595,860,2,1,373.36,373.36
2596,861,4,5,60.22,301.1
2597,861,15,2,352.09,704.18
2598,861,38,4,321.14,1284.56
2599,862,75,3,139.06,417.18
2600,862,6,1,299.34,299.34
2601,863,26,3,443.87,1331.61
2602,863,23,2,486.83,973.66
2603,864,23,3,486.83,1460.49
2604,864,71,2,324.07,648.14
2605,864,23,2,486.83,973.66
2606,865,23,3,486.83,1460.49
2607,866,3,2,119.37,238.74
2608,867,15,3,352.09,1056.27
2609,867,27,3,292.9,878.7
2610,867,59,2,259.67,519.34
2611,867,48,3,457.44,1372.32
2612,868,68,5,343.34,1716.7
2613,868,56,1,219.93,219.93
2614,869,19,2,57.39,114.78
2615,870,25,5,416.41,2082.05
2616,870,49,3,439.42,1318.26
2617,871,77,4,457.19,1828.76
2618,871,32,1,196.26,196.26
2619,871,79,5,323.09,1615.45
2620,872,69,3,344.04,1032.12
2621,872,20,3,178.54,535.62
2622,873,7,3,24.6,73.8
2623,873,17,5,479.03,2395.15
2624,874,63,2,216.86,433.72
2625,874,11,4,277.02,1108.08
2626,874,79,1,323.09,323.09
2627,874,22,5,235.12,1175.6
2628,874,50,5,114.19,570.95
2629,875,64,5,198.54,992.7
2630,875,60,2,380.33,760.66
2631,875,42,3,347.2,1041.6
2632,876,62,4,88.39,353.56
2633,876,61,3,63.73,191.19
2634,876,75,4,139.06,556.24
2635,876,75,1,139.06,139.06
2636,876,27,2,292.9,585.8
2637,877,58,2,498.69,997.38
2638,877,51,2,203.86,407.72
2639,878,55,4,138.74,554.96
2640,878,74,2,363.83,727.66
2641,878,48,3,457.44,1372.32
2642,879,11,2,277.02,554.04
2643,879,11,3,277.02,831.06
2644,879,57,5,205.71,1028.55
2645,879,46,2,404.47,808.94
2646,879,75,1,139.06,139.06
2647,880,66,5,133.19,665.95
2648,880,44,4,386.47,1545.88
2649,880,58,4,498.69,1994.76
2650,880,56,4,219.93,879.72
2651,881,64,3,198.54,595.62
2652,881,35,4,112.66,450.64
2653,881,4,2,60.22,120.44
2654,882,30,3,492.76,1478.28
2655,882,10,3,360.85,1082.55
2656,882,11,3,277.02,831.06
2657,882,65,5,498.1,2490.5
2658,883,11,3,277.02,831.06
2659,883,30,1,492.76,492.76
2660,883,16,1,146.16,146.16
2661,883,47,1,141.19,141.19
2662,883,70,2,377.93,755.86
2663,884,26,3,443.87,1331.61
2664,884,33,3,321.49,964.47
2665,884,36,2,353.89,707.78
2666,885,18,5,60.08,300.4
2667,885,34,1,89.7,89.7
2668,885,39,3,367.27,1101.81
2669,885,45,4,122.23,488.92
2670,885,52,5,325.0,1625.0
2671,886,61,5,63.73,318.65
2672,887,51,2,203.86,407.72
2673,887,30,2,492.76,985.52
2674,888,30,5,492.76,2463.8
2675,888,76,5,383.36,1916.8
2676,888,60,4,380.33,1521.32
2677,888,44,1,386.47,386.47
2678,889,25,4,416.41,1665.64
2679,889,54,2,375.04,750.08
2680,889,57,4,205.71,822.84
2681,890,4,3,60.22,180.66
2682,890,18,5,60.08,300.4
2683,890,17,3,479.03,1437.09
2684,890,2,4,373.36,1493.44
2685,890,46,3,404.47,1213.41
2686,891,54,4,375.04,1500.16
